Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,LoanAmount_log,ApplicantIncome_log,TotalIncome,TotalIncome_log,LoanAmount_sqrt,EMI,Loan_Income_Ratio
LP001884,Female,0,1,Graduate,0,2876,1560.0,90.0,360.0,1.0,Urban,1,4.51085950651685,7.964503363551548,4436.0,8.39773375137891,9.486832980505138,0.25,5.63570784490532e-05
LP001888,Female,0,0,Graduate,0,3237,0.0,30.0,360.0,1.0,Urban,1,3.4339872044851463,8.08271113423758,3237.0,8.08271113423758,5.477225575051661,0.08333333333333333,2.5744001647616105e-05
LP001891,Male,1,0,Graduate,0,11146,0.0,136.0,360.0,1.0,Urban,1,4.919980925828125,9.318925682389624,11146.0,9.318925682389624,11.661903789690601,0.37777777777777777,3.389357417708395e-05
LP001892,Male,0,0,Graduate,0,2833,1857.0,126.0,360.0,1.0,Rural,1,4.844187086458591,7.949444420250626,4690.0,8.453401058328458,11.224972160321824,0.35,7.462686567164179e-05
LP001894,Male,1,0,Graduate,0,2620,2223.0,150.0,360.0,1.0,Semiurban,1,5.017279836814924,7.8713112033234065,4843.0,8.485496104672983,12.24744871391589,0.4166666666666667,8.603482689792829e-05
LP001896,Male,1,2,Graduate,0,3900,0.0,90.0,360.0,1.0,Semiurban,1,4.51085950651685,8.268988209506656,3900.0,8.268988209506656,9.486832980505138,0.25,6.41025641025641e-05
LP001900,Male,1,1,Graduate,0,2750,1842.0,115.0,360.0,1.0,Semiurban,1,4.7535901911063645,7.919719760924575,4592.0,8.432288684325794,10.723805294763608,0.3194444444444444,6.956542779713511e-05
LP001903,Male,1,0,Graduate,0,3993,3274.0,207.0,360.0,1.0,Semiurban,1,5.337538079701318,8.29254851397576,7267.0,8.891236429516061,14.38749456993816,0.575,7.912481078849594e-05
LP001904,Male,1,0,Graduate,0,3103,1300.0,80.0,360.0,1.0,Urban,1,4.394449154672439,8.04044688130311,4403.0,8.390268497842571,8.94427190999916,0.2222222222222222,5.047063870593282e-05
LP001907,Male,1,0,Graduate,0,14583,0.0,436.0,360.0,1.0,Semiurban,1,6.07993319509559,9.5876803163585,14583.0,9.5876803163585,20.8806130178211,1.211111111111111,8.304951732230069e-05
LP001908,Female,1,0,Not Graduate,0,4100,0.0,124.0,360.0,1.0,Rural,1,4.8283137373023015,8.31898612539206,4100.0,8.31898612539206,11.135528725660043,0.34444444444444444,8.401084010840109e-05
LP001910,Male,0,1,Not Graduate,1,4053,2426.0,158.0,360.0,0.0,Urban,0,5.0689042022202315,8.307459327011946,6479.0,8.776475789346321,12.569805089976535,0.4388888888888889,6.774022054157877e-05
LP001914,Male,1,0,Graduate,0,3927,800.0,112.0,360.0,1.0,Semiurban,1,4.727387818712341,8.275885669474356,4727.0,8.461257559085935,10.583005244258363,0.3111111111111111,6.581576287520861e-05
LP001915,Male,1,2,Graduate,0,2301,985.7999878,78.0,180.0,1.0,Urban,1,4.3694478524670215,7.741533589281828,3286.7999878,8.097973923364721,8.831760866327848,0.43333333333333335,0.0001318404937756442
LP001917,Female,0,0,Graduate,0,1811,1666.0,54.0,360.0,1.0,Urban,1,4.007333185232471,7.502186486602925,3477.0,8.154212694914229,7.3484692283495345,0.15,4.3140638481449525e-05
LP001922,Male,1,0,Graduate,0,20667,0.0,128.0,360.0,1.0,Rural,0,4.859812404361672,9.936341889407075,20667.0,9.936341889407075,11.313708498984761,0.35555555555555557,1.720402359101735e-05
LP001924,Male,0,0,Graduate,0,3158,3053.0,89.0,360.0,1.0,Rural,1,4.499809670330265,8.058010800802085,6211.0,8.734238184268577,9.433981132056603,0.24722222222222223,3.980393209180844e-05
LP001925,Female,0,0,Graduate,1,2600,1717.0,99.0,300.0,1.0,Semiurban,0,4.605170185988092,7.8636512654486515,4317.0,8.370547611074752,9.9498743710662,0.33,7.644197359277276e-05
LP001926,Male,1,0,Graduate,0,3704,2000.0,120.0,360.0,1.0,Rural,1,4.795790545596741,8.217438537730187,5704.0,8.649098262296176,10.954451150103322,0.3333333333333333,5.8438522674146794e-05
LP001931,Female,0,0,Graduate,0,4124,0.0,115.0,360.0,1.0,Semiurban,1,4.7535901911063645,8.324821298768782,4124.0,8.324821298768782,10.723805294763608,0.3194444444444444,7.745985558788662e-05
LP001935,Male,0,0,Graduate,0,9508,0.0,187.0,360.0,1.0,Rural,1,5.236441962829949,9.159993997539445,9508.0,9.159993997539445,13.674794331177344,0.5194444444444445,5.463235637825457e-05
LP001936,Male,1,0,Graduate,0,3075,2416.0,139.0,360.0,1.0,Rural,1,4.941642422609304,8.031385330625534,5491.0,8.61104776688786,11.789826122551595,0.3861111111111111,7.031708452214735e-05
LP001938,Male,1,2,Graduate,0,4400,0.0,127.0,360.0,0.0,Semiurban,0,4.852030263919617,8.38958706681109,4400.0,8.38958706681109,11.269427669584644,0.3527777777777778,8.017676767676768e-05
LP001940,Male,1,2,Graduate,0,3153,1560.0,134.0,360.0,1.0,Urban,1,4.90527477843843,8.056426767522984,4713.0,8.458292083496076,11.575836902790225,0.37222222222222223,7.897776834759648e-05
LP001945,Female,0,0,Graduate,0,5417,0.0,143.0,480.0,0.0,Urban,0,4.969813299576001,8.59748202264504,5417.0,8.59748202264504,11.958260743101398,0.29791666666666666,5.499661559288659e-05
LP001947,Male,1,0,Graduate,0,2383,3334.0,172.0,360.0,1.0,Semiurban,1,5.153291594497779,7.776535028185241,5717.0,8.651374372882257,13.114877048604,0.4777777777777778,8.357141468913377e-05
LP001949,Male,1,3+,Graduate,0,4416,1250.0,110.0,360.0,1.0,Urban,1,4.709530201312334,8.393216011596527,5666.0,8.64241515616962,10.488088481701515,0.3055555555555556,5.3927913087814255e-05
LP001953,Male,1,1,Graduate,0,6875,0.0,200.0,360.0,1.0,Semiurban,1,5.303304908059076,8.83579236650274,6875.0,8.83579236650274,14.142135623730951,0.5555555555555556,8.080808080808081e-05
LP001954,Female,1,1,Graduate,0,4666,0.0,135.0,360.0,1.0,Urban,1,4.912654885736052,8.448271745949816,4666.0,8.448271745949816,11.61895003862225,0.375,8.03686240891556e-05
LP001955,Female,0,0,Graduate,0,5000,2541.0,151.0,480.0,1.0,Rural,0,5.0238805208462765,8.517393171418904,7541.0,8.928242677818302,12.288205727444508,0.3145833333333333,4.171639481943155e-05
LP001963,Male,1,1,Graduate,0,2014,2925.0,113.0,360.0,1.0,Urban,0,4.736198448394496,7.608374474380783,4939.0,8.505120610181969,10.63014581273465,0.3138888888888889,6.35531259139277e-05
LP001964,Male,1,0,Not Graduate,0,1800,2934.0,93.0,360.0,0.0,Urban,0,4.543294782270004,7.496097345175956,4734.0,8.462737005620179,9.643650760992955,0.25833333333333336,5.4569778904379673e-05
LP001972,Male,1,0,Not Graduate,0,2875,1750.0,105.0,360.0,1.0,Semiurban,1,4.663439094112067,7.964155718840937,4625.0,8.439447842791385,10.246950765959598,0.2916666666666667,6.306306306306306e-05
LP001974,Female,0,0,Graduate,0,5000,0.0,132.0,360.0,1.0,Rural,1,4.890349128221754,8.517393171418904,5000.0,8.517393171418904,11.489125293076057,0.36666666666666664,7.333333333333333e-05
LP001977,Male,1,1,Graduate,0,1625,1803.0,96.0,360.0,1.0,Urban,1,4.574710978503383,7.3938782901077555,3428.0,8.14002395246292,9.797958971132712,0.26666666666666666,7.77907429015947e-05
LP001978,Male,0,0,Graduate,0,4000,2500.0,140.0,360.0,1.0,Rural,1,4.948759890378168,8.294299608857235,6500.0,8.77971129020447,11.832159566199232,0.3888888888888889,5.982905982905983e-05
LP001990,Male,0,0,Not Graduate,0,2000,0.0,128.0,360.0,1.0,Urban,0,4.859812404361672,7.601402334583733,2000.0,7.601402334583733,11.313708498984761,0.35555555555555557,0.00017777777777777779
LP001993,Female,0,0,Graduate,0,3762,1666.0,135.0,360.0,1.0,Rural,1,4.912654885736052,8.232971790593437,5428.0,8.599510233905452,11.61895003862225,0.375,6.908621960206338e-05
LP001994,Female,0,0,Graduate,0,2400,1863.0,104.0,360.0,0.0,Urban,0,4.653960350157523,7.783640596221253,4263.0,8.357962965845681,10.198039027185569,0.28888888888888886,6.776657022962441e-05
LP001996,Male,0,0,Graduate,0,20233,0.0,480.0,360.0,1.0,Rural,0,6.175867270105761,9.915119636765835,20233.0,9.915119636765835,21.908902300206645,1.3333333333333333,6.589894396942289e-05
LP001998,Male,1,2,Not Graduate,0,7667,0.0,185.0,360.0,1.0,Rural,1,5.225746673713202,8.944811104165534,7667.0,8.944811104165534,13.601470508735444,0.5138888888888888,6.702607133023201e-05
LP002002,Female,0,0,Graduate,0,2917,0.0,84.0,360.0,1.0,Semiurban,1,4.442651256490317,7.978653729082731,2917.0,7.978653729082731,9.16515138991168,0.23333333333333334,7.99908581876357e-05
LP002004,Male,0,0,Not Graduate,0,2927,2405.0,111.0,360.0,1.0,Semiurban,1,4.718498871295094,7.982074875081202,5332.0,8.581669210600602,10.535653752852738,0.30833333333333335,5.7826956739184796e-05
LP002006,Female,0,0,Graduate,0,2507,0.0,56.0,360.0,1.0,Rural,1,4.04305126783455,7.827240901752812,2507.0,7.827240901752812,7.483314773547883,0.15555555555555556,6.204848646013385e-05
LP002008,Male,1,2,Graduate,1,5746,0.0,144.0,84.0,1.0,Rural,1,4.976733742420574,8.656433258507741,5746.0,8.656433258507741,12.0,1.7142857142857142,0.0002983441897469047
LP002024,Male,1,0,Graduate,0,2473,1843.0,159.0,360.0,1.0,Rural,0,5.075173815233827,7.813591552952433,4316.0,8.370315995555478,12.609520212918492,0.44166666666666665,0.00010233240654927402
LP002031,Male,1,1,Not Graduate,0,3399,1640.0,111.0,180.0,1.0,Urban,1,4.718498871295094,8.131530710604252,5039.0,8.525161361065415,10.535653752852738,0.6166666666666667,0.00012237877885823908
LP002035,Male,1,2,Graduate,0,3717,0.0,120.0,360.0,1.0,Semiurban,1,4.795790545596741,8.220941168281389,3717.0,8.220941168281389,10.954451150103322,0.3333333333333333,8.96780557797507e-05
LP002036,Male,1,0,Graduate,0,2058,2134.0,88.0,360.0,1.0,Urban,1,4.48863636973214,7.629975707027789,4192.0,8.341171747170762,9.38083151964686,0.24444444444444444,5.8312128922815945e-05
LP002043,Female,0,1,Graduate,0,3541,0.0,112.0,360.0,1.0,Semiurban,1,4.727387818712341,8.17244681834278,3541.0,8.17244681834278,10.583005244258363,0.3111111111111111,8.785967554676959e-05
LP002050,Male,1,1,Graduate,1,10000,0.0,155.0,360.0,1.0,Rural,0,5.049856007249537,9.210440366976517,10000.0,9.210440366976517,12.449899597988733,0.4305555555555556,4.305555555555556e-05
LP002051,Male,1,0,Graduate,0,2400,2167.0,115.0,360.0,1.0,Semiurban,1,4.7535901911063645,7.783640596221253,4567.0,8.426830751335846,10.723805294763608,0.3194444444444444,6.994623263508746e-05
LP002053,Male,1,3+,Graduate,0,4342,189.0,124.0,360.0,1.0,Semiurban,1,4.8283137373023015,8.376320632534823,4531.0,8.418918622147897,11.135528725660043,0.34444444444444444,7.601951985090365e-05
LP002054,Male,1,2,Not Graduate,0,3601,1590.0,128.0,360.0,1.0,Rural,1,4.859812404361672,8.189244525735901,5191.0,8.554874258383926,11.313708498984761,0.35555555555555557,6.849461675121471e-05
LP002055,Female,0,0,Graduate,0,3166,2985.0,132.0,360.0,1.0,Rural,1,4.890349128221754,8.06054004653864,6151.0,8.72453251118548,11.489125293076057,0.36666666666666664,5.96109033761448e-05
LP002065,Male,1,3+,Graduate,0,15000,0.0,300.0,360.0,1.0,Rural,1,5.707110264748875,9.61587214452889,15000.0,9.61587214452889,17.320508075688775,0.8333333333333334,5.555555555555556e-05
LP002067,Male,1,1,Graduate,1,8666,4983.0,376.0,360.0,0.0,Rural,0,5.932245187448011,9.067277989134345,13649.0,9.521494800613105,19.390719429665317,1.0444444444444445,7.652168250014247e-05
LP002068,Male,0,0,Graduate,0,4917,0.0,130.0,360.0,0.0,Rural,1,4.875197323201151,8.500657222776137,4917.0,8.500657222776137,11.40175425099138,0.3611111111111111,7.344134860913385e-05
LP002082,Male,1,0,Graduate,1,5818,2160.0,184.0,360.0,1.0,Semiurban,1,5.220355825078325,8.66888370465667,7978.0,8.984568369308281,13.564659966250536,0.5111111111111111,6.406506782540876e-05
LP002086,Female,1,0,Graduate,0,4333,2451.0,110.0,360.0,1.0,Urban,0,4.709530201312334,8.374246182096304,6784.0,8.82246957226897,10.488088481701515,0.3055555555555556,4.504061844863732e-05
LP002087,Female,0,0,Graduate,0,2500,0.0,67.0,360.0,1.0,Urban,1,4.219507705176107,7.824445930877619,2500.0,7.824445930877619,8.18535277187245,0.18611111111111112,7.444444444444444e-05
LP002097,Male,0,1,Graduate,0,4384,1793.0,117.0,360.0,1.0,Urban,1,4.770684624465665,8.385944904806284,6177.0,8.728749873478527,10.816653826391969,0.325,5.2614537801521776e-05
LP002098,Male,0,0,Graduate,0,2935,0.0,98.0,360.0,1.0,Semiurban,1,4.59511985013459,7.984803389734406,2935.0,7.984803389734406,9.899494936611665,0.2722222222222222,9.275033125118304e-05
LP002100,Male,0,0,Graduate,0,2833,0.0,71.0,360.0,1.0,Urban,1,4.276666119016055,7.949444420250626,2833.0,7.949444420250626,8.426149773176359,0.19722222222222222,6.961603325881476e-05
LP002101,Male,1,0,Graduate,0,63337,0.0,490.0,180.0,1.0,Urban,1,6.19644412779452,11.056240743970491,63337.0,11.056240743970491,22.135943621178654,2.7222222222222223,4.297996782642409e-05
LP002103,Male,1,1,Graduate,1,9833,1833.0,182.0,180.0,1.0,Urban,1,5.209486152841421,9.193601047971885,11666.0,9.364519622823856,13.490737563232042,1.011111111111111,8.667161933062842e-05
LP002106,Male,1,0,Graduate,1,5503,4490.0,70.0,360.0,1.0,Semiurban,1,4.2626798770413155,8.61323037961318,9993.0,9.20974019190415,8.366600265340756,0.19444444444444445,1.945806509000745e-05
LP002110,Male,1,1,Graduate,0,5250,688.0,160.0,360.0,1.0,Rural,1,5.081404364984463,8.566173813637858,5938.0,8.68929604801586,12.649110640673518,0.4444444444444444,7.484749822237191e-05
LP002112,Male,1,2,Graduate,1,2500,4600.0,176.0,360.0,1.0,Rural,1,5.176149732573829,7.824445930877619,7100.0,8.867990898182093,13.2664991614216,0.4888888888888889,6.885758998435054e-05
LP002113,Female,0,3+,Not Graduate,0,1830,0.0,128.0,360.0,0.0,Urban,0,4.859812404361672,7.5126175446745105,1830.0,7.5126175446745105,11.313708498984761,0.35555555555555557,0.00019429265330904677
LP002114,Female,0,0,Graduate,0,4160,0.0,71.0,360.0,1.0,Semiurban,1,4.276666119016055,8.333510708982942,4160.0,8.333510708982942,8.426149773176359,0.19722222222222222,4.740918803418803e-05
LP002115,Male,1,3+,Not Graduate,0,2647,1587.0,173.0,360.0,1.0,Rural,0,5.159055299214529,7.881559917056899,4234.0,8.351138607086154,13.152946437965905,0.48055555555555557,0.00011349918647981945
LP002116,Female,0,0,Graduate,0,2378,0.0,46.0,360.0,1.0,Rural,0,3.8501476017100584,7.774435510302958,2378.0,7.774435510302958,6.782329983125268,0.12777777777777777,5.373329595364919e-05
LP002119,Male,1,1,Not Graduate,0,4554,1229.0,158.0,360.0,1.0,Urban,1,5.0689042022202315,8.423980809694058,5783.0,8.6628507638386,12.569805089976535,0.4388888888888889,7.589294291697888e-05
LP002126,Male,1,3+,Not Graduate,0,3173,0.0,74.0,360.0,1.0,Semiurban,1,4.31748811353631,8.062747901086354,3173.0,8.062747901086354,8.602325267042627,0.20555555555555555,6.478271527121196e-05
LP002128,Male,1,2,Graduate,0,2583,2330.0,125.0,360.0,1.0,Rural,1,4.836281906951478,7.857093864902493,4913.0,8.499843553081124,11.180339887498949,0.3472222222222222,7.067417509102834e-05
LP002129,Male,1,0,Graduate,0,2499,2458.0,160.0,360.0,1.0,Semiurban,1,5.081404364984463,7.824046010856292,4957.0,8.508757712595136,12.649110640673518,0.4444444444444444,8.965996458431398e-05
LP002130,Male,1,0,Not Graduate,0,3523,3230.0,152.0,360.0,0.0,Rural,0,5.030437921392435,8.16735198705607,6753.0,8.817890200945513,12.328828005937952,0.4222222222222222,6.25236520394228e-05
LP002131,Male,1,2,Not Graduate,0,3083,2168.0,126.0,360.0,1.0,Urban,1,4.844187086458591,8.03398273468322,5251.0,8.566364235422688,11.224972160321824,0.35,6.66539706722529e-05
LP002137,Male,1,0,Graduate,0,6333,4583.0,259.0,360.0,1.0,Semiurban,1,5.560681631015528,8.753687227098585,10916.0,9.29807648628027,16.09347693943108,0.7194444444444444,6.590733276332397e-05
LP002138,Male,1,0,Graduate,0,2625,6250.0,187.0,360.0,1.0,Rural,1,5.236441962829949,7.873217054862741,8875.0,9.091106284052485,13.674794331177344,0.5194444444444445,5.852895148669797e-05
LP002139,Male,1,0,Graduate,0,9083,0.0,228.0,360.0,1.0,Semiurban,1,5.43372200355424,9.114269903225448,9083.0,9.114269903225448,15.0996688705415,0.6333333333333333,6.972732944328232e-05
LP002140,Male,0,0,Graduate,0,8750,4167.0,308.0,360.0,1.0,Rural,0,5.733341276897746,9.076923258535832,12917.0,9.466376966592419,17.549928774784245,0.8555555555555555,6.623484985333712e-05
LP002141,Male,1,3+,Graduate,0,2666,2083.0,95.0,360.0,1.0,Rural,1,4.564348191467836,7.888709524182015,4749.0,8.465899897028686,9.746794344808963,0.2638888888888889,5.556725392480288e-05
LP002142,Female,1,0,Graduate,1,5500,0.0,105.0,360.0,0.0,Rural,0,4.663439094112067,8.612685172875459,5500.0,8.612685172875459,10.246950765959598,0.2916666666666667,5.303030303030303e-05
LP002143,Female,1,0,Graduate,0,2423,505.0,130.0,360.0,1.0,Semiurban,1,4.875197323201151,7.793174347189205,2928.0,7.982416346827733,11.40175425099138,0.3611111111111111,0.00012333029751062537
LP002144,Female,0,0,Graduate,0,3813,0.0,116.0,180.0,1.0,Urban,1,4.762173934797756,8.246433786160365,3813.0,8.246433786160365,10.770329614269007,0.6444444444444445,0.0001690124428126002
LP002149,Male,1,2,Graduate,0,8333,3167.0,165.0,360.0,1.0,Rural,1,5.111987788356544,9.0280988119824,11500.0,9.350189267092581,12.84523257866513,0.4583333333333333,3.985507246376812e-05
LP002151,Male,1,1,Graduate,0,3875,0.0,67.0,360.0,1.0,Urban,0,4.219507705176107,8.262558973010657,3875.0,8.262558973010657,8.18535277187245,0.18611111111111112,4.802867383512545e-05
LP002158,Male,1,0,Not Graduate,0,3000,1666.0,100.0,480.0,0.0,Urban,0,4.61512051684126,8.006700845440367,4666.0,8.448271745949816,10.0,0.20833333333333334,4.4649235605086444e-05
LP002160,Male,1,3+,Graduate,0,5167,3167.0,200.0,360.0,1.0,Semiurban,1,5.303304908059076,8.550241045462437,8334.0,9.028218795184895,14.142135623730951,0.5555555555555556,6.666133375996588e-05
LP002161,Female,0,1,Graduate,0,4723,0.0,81.0,360.0,1.0,Semiurban,0,4.406719247264253,8.460411177317253,4723.0,8.460411177317253,9.0,0.225,4.763921236502223e-05
LP002170,Male,1,2,Graduate,0,5000,3667.0,236.0,360.0,1.0,Semiurban,1,5.4680601411351315,8.517393171418904,8667.0,9.067393362656249,15.362291495737216,0.6555555555555556,7.563811648269938e-05
LP002175,Male,1,0,Graduate,0,4750,2333.0,130.0,360.0,1.0,Urban,1,4.875197323201151,8.46611040118692,7083.0,8.865593998902725,11.40175425099138,0.3611111111111111,5.098279134704378e-05
LP002178,Male,1,0,Graduate,0,3013,3033.0,95.0,300.0,1.0,Urban,1,4.564348191467836,8.01102337918644,6046.0,8.707317560273212,9.746794344808963,0.31666666666666665,5.237622670636233e-05
LP002180,Male,0,0,Graduate,1,6822,0.0,141.0,360.0,1.0,Rural,1,4.955827057601261,8.828054536815424,6822.0,8.828054536815424,11.874342087037917,0.39166666666666666,5.741229356005081e-05
LP002181,Male,0,0,Not Graduate,0,6216,0.0,133.0,360.0,1.0,Rural,0,4.897839799950911,8.735042754269337,6216.0,8.735042754269337,11.532562594670797,0.36944444444444446,5.943443443443444e-05
LP002187,Male,0,0,Graduate,0,2500,0.0,96.0,480.0,1.0,Semiurban,0,4.574710978503383,7.824445930877619,2500.0,7.824445930877619,9.797958971132712,0.2,8e-05
LP002188,Male,0,0,Graduate,0,5124,0.0,124.0,360.0,0.0,Rural,0,4.8283137373023015,8.54188580400661,5124.0,8.54188580400661,11.135528725660043,0.34444444444444444,6.722178853326394e-05
LP002190,Male,1,1,Graduate,0,6325,0.0,175.0,360.0,1.0,Semiurban,1,5.170483995038151,8.752423403865594,6325.0,8.752423403865594,13.228756555322953,0.4861111111111111,7.685551163812033e-05
LP002191,Male,1,0,Graduate,0,19730,5266.0,570.0,360.0,1.0,Rural,0,6.3473892096560105,9.889946281969461,24996.0,10.126511096649761,23.874672772626646,1.5833333333333333,6.334346828825945e-05
LP002194,Female,0,0,Graduate,1,15759,0.0,55.0,360.0,1.0,Semiurban,1,4.02535169073515,9.66523036341187,15759.0,9.66523036341187,7.416198487095663,0.1527777777777778,9.69463657451474e-06
LP002197,Male,1,2,Graduate,0,5185,0.0,155.0,360.0,1.0,Semiurban,1,5.049856007249537,8.55371796609861,5185.0,8.55371796609861,12.449899597988733,0.4305555555555556,8.303867995285547e-05
LP002201,Male,1,2,Graduate,1,9323,7873.0,380.0,300.0,1.0,Rural,1,5.942799375126701,9.140347000155648,17196.0,9.7524902289842,19.493588689617926,1.2666666666666666,7.366054121113436e-05
LP002205,Male,0,1,Graduate,0,3062,1987.0,111.0,180.0,0.0,Urban,0,4.718498871295094,8.027150106832774,5049.0,8.527143522269405,10.535653752852738,0.6166666666666667,0.00012213639664620057
LP002209,Female,0,0,Graduate,0,2764,1459.0,110.0,360.0,1.0,Urban,1,4.709530201312334,7.9247959139564355,4223.0,8.348537825386098,10.488088481701515,0.3055555555555556,7.235509248296366e-05
LP002211,Male,1,0,Graduate,0,4817,923.0,120.0,180.0,1.0,Urban,1,4.795790545596741,8.480114183174816,5740.0,8.655388690167637,10.954451150103322,0.6666666666666666,0.00011614401858304297
LP002219,Male,1,3+,Graduate,0,8750,4996.0,130.0,360.0,1.0,Rural,1,4.875197323201151,9.076923258535832,13746.0,9.52857589747142,11.40175425099138,0.3611111111111111,2.6270268522560098e-05
LP002223,Male,1,0,Graduate,0,4310,0.0,130.0,360.0,1.0,Semiurban,1,4.875197323201151,8.368925174747135,4310.0,8.368925174747135,11.40175425099138,0.3611111111111111,8.378448053622067e-05
LP002224,Male,0,0,Graduate,0,3069,0.0,71.0,480.0,1.0,Urban,0,4.276666119016055,8.029432840581244,3069.0,8.029432840581244,8.426149773176359,0.14791666666666667,4.819702400347562e-05
LP002225,Male,1,2,Graduate,0,5391,0.0,130.0,360.0,1.0,Urban,1,4.875197323201151,8.592671652592143,5391.0,8.592671652592143,11.40175425099138,0.3611111111111111,6.698406809703415e-05
LP002226,Male,1,0,Graduate,0,3333,2500.0,128.0,360.0,1.0,Semiurban,1,4.859812404361672,8.111928063310739,5833.0,8.671458150427666,11.313708498984761,0.35555555555555557,6.095586414461779e-05
LP002229,Male,0,0,Graduate,0,5941,4232.0,296.0,360.0,1.0,Semiurban,1,5.6937321388027,8.689801056022553,10173.0,9.22759072538271,17.204650534085253,0.8222222222222222,8.08239675830357e-05
LP002231,Female,0,0,Graduate,0,6000,0.0,156.0,360.0,1.0,Urban,1,5.056245805348308,8.699681400989514,6000.0,8.699681400989514,12.489995996796797,0.43333333333333335,7.222222222222222e-05
LP002234,Male,0,0,Graduate,1,7167,0.0,128.0,360.0,1.0,Urban,1,4.859812404361672,8.877381954654766,7167.0,8.877381954654766,11.313708498984761,0.35555555555555557,4.9610095654465686e-05
LP002236,Male,1,2,Graduate,0,4566,0.0,100.0,360.0,1.0,Urban,0,4.61512051684126,8.426611813185,4566.0,8.426611813185,10.0,0.2777777777777778,6.0836131795395925e-05
LP002237,Male,0,1,Graduate,0,3667,0.0,113.0,180.0,1.0,Urban,1,4.736198448394496,8.207401833376355,3667.0,8.207401833376355,10.63014581273465,0.6277777777777778,0.00017119655788867678
LP002239,Male,0,0,Not Graduate,0,2346,1600.0,132.0,360.0,1.0,Semiurban,1,4.890349128221754,7.760893195851024,3946.0,8.280711075662847,11.489125293076057,0.36666666666666664,9.292110153742185e-05
LP002243,Male,1,0,Not Graduate,0,3010,3136.0,128.0,360.0,0.0,Urban,0,4.859812404361672,8.010027528481734,6146.0,8.72371943690701,11.313708498984761,0.35555555555555557,5.78515384893517e-05
LP002244,Male,1,0,Graduate,0,2333,2417.0,136.0,360.0,1.0,Urban,1,4.919980925828125,7.755338812846501,4750.0,8.46611040118692,11.661903789690601,0.37777777777777777,7.953216374269006e-05
LP002250,Male,1,0,Graduate,0,5488,0.0,125.0,360.0,1.0,Rural,1,4.836281906951478,8.610501368549889,5488.0,8.610501368549889,11.180339887498949,0.3472222222222222,6.32693553611921e-05
LP002255,Male,0,3+,Graduate,0,9167,0.0,185.0,360.0,1.0,Rural,1,5.225746673713202,9.12347443895452,9167.0,9.12347443895452,13.601470508735444,0.5138888888888888,5.6058567567239976e-05
LP002262,Male,1,3+,Graduate,0,9504,0.0,275.0,360.0,1.0,Rural,1,5.62040086571715,9.15957325492253,9504.0,9.15957325492253,16.583123951777,0.7638888888888888,8.037551440329218e-05
LP002263,Male,1,0,Graduate,0,2583,2115.0,120.0,360.0,1.0,Urban,1,4.795790545596741,7.857093864902493,4698.0,8.455104999102815,10.954451150103322,0.3333333333333333,7.095217823187172e-05
LP002265,Male,1,2,Not Graduate,0,1993,1625.0,113.0,180.0,1.0,Semiurban,1,4.736198448394496,7.597897950521784,3618.0,8.193953023563742,10.63014581273465,0.6277777777777778,0.00017351514034764448
LP002266,Male,1,2,Graduate,0,3100,1400.0,113.0,360.0,1.0,Urban,1,4.736198448394496,8.03947991910045,4500.0,8.412054873292933,10.63014581273465,0.3138888888888889,6.975308641975309e-05
LP002272,Male,1,2,Graduate,0,3276,484.0,135.0,360.0,1.0,Semiurban,1,4.912654885736052,8.094683648698815,3760.0,8.232440158470336,11.61895003862225,0.375,9.973404255319148e-05
LP002277,Female,0,0,Graduate,0,3180,0.0,71.0,360.0,0.0,Urban,0,4.276666119016055,8.064950891749143,3180.0,8.064950891749143,8.426149773176359,0.19722222222222222,6.201956673654787e-05
LP002281,Male,1,0,Graduate,0,3033,1459.0,95.0,360.0,1.0,Urban,1,4.564348191467836,8.017637159908478,4492.0,8.41027590907016,9.746794344808963,0.2638888888888889,5.8746413376867516e-05
LP002284,Male,0,0,Not Graduate,0,3902,1666.0,109.0,360.0,1.0,Rural,1,4.700480365792417,8.269500767180615,5568.0,8.624970783589669,10.44030650891055,0.30277777777777776,5.437819284802043e-05
LP002287,Female,0,0,Graduate,0,1500,1800.0,103.0,360.0,0.0,Semiurban,0,4.6443908991413725,7.313886831633462,3300.0,8.101980731853192,10.14889156509222,0.2861111111111111,8.67003367003367e-05
LP002288,Male,1,2,Not Graduate,0,2889,0.0,45.0,180.0,0.0,Urban,0,3.828641396489095,7.969011781106478,2889.0,7.969011781106478,6.708203932499369,0.25,8.653513326410523e-05
LP002296,Male,0,0,Not Graduate,0,2755,0.0,65.0,300.0,1.0,Rural,0,4.189654742026425,7.9215356321335495,2755.0,7.9215356321335495,8.06225774829855,0.21666666666666667,7.864488808227466e-05
LP002297,Male,0,0,Graduate,0,2500,20000.0,103.0,360.0,1.0,Semiurban,1,4.6443908991413725,7.824445930877619,22500.0,10.021315031649332,10.14889156509222,0.2861111111111111,1.2716049382716049e-05
LP002300,Female,0,0,Not Graduate,0,1963,0.0,53.0,360.0,1.0,Semiurban,1,3.9889840465642745,7.582738488914411,1963.0,7.582738488914411,7.280109889280518,0.14722222222222223,7.499858493235977e-05
